order_id,customer_id,product_id,order_date,quantity,price_per_unit,status
2584,170,504,2024-04-26,5,1000,Completed
2585,121,508,2024-01-06,2,1500,Completed
2586,119,501,2025-04-02,2,150,Completed
2587,168,506,2024-02-04,3,700,Completed
2588,192,504,2024-12-17,4,700,Completed
2589,112,504,2025-01-28,1,400,Completed
2590,170,507,2024-10-07,2,200,Cancelled
2591,152,503,2025-04-18,1,700,Completed
2592,127,503,2024-01-23,2,1500,Completed
2593,153,509,2024-10-08,2,700,Completed
2594,173,509,2024-02-03,2,700,Completed
2595,167,503,2024-09-11,4,400,Completed
2596,142,510,2024-08-11,3,1000,Completed
2597,118,503,2024-11-20,2,400,Completed
2598,162,501,2024-02-19,5,300,Completed
2599,149,504,2024-03-19,2,300,Cancelled
2600,153,507,2024-04-15,5,200,Completed
2601,131,507,2024-03-16,1,700,Completed
2602,113,508,2025-01-13,1,700,Completed
2603,125,504,2024-05-16,1,500,Completed
2604,153,510,2025-05-01,1,400,Completed
2605,154,501,2024-05-22,1,700,Completed
2606,167,501,2025-01-01,3,1500,Completed
2607,182,505,2024-04-16,1,400,Completed
2608,128,503,2024-09-21,4,500,Completed
2609,149,502,2025-02-01,4,200,Cancelled
2610,165,504,2024-04-15,2,700,Completed
2611,162,508,2025-05-15,4,1000,Completed
2612,121,505,2024-01-31,5,500,Cancelled
2613,176,505,2024-08-05,1,1000,Cancelled
2614,110,508,2024-12-30,3,300,Completed
2615,149,506,2024-12-01,5,150,Completed
2616,164,509,2024-06-14,2,400,Completed
2617,122,502,2024-12-17,5,300,Completed
2618,102,509,2024-05-24,1,1000,Completed
2619,173,501,2024-02-09,4,700,Completed
2620,149,506,2024-03-13,5,150,Completed
2621,160,503,2025-04-23,1,500,Cancelled
2622,163,501,2024-11-25,4,700,Completed
2623,101,510,2024-08-20,1,300,Completed
2624,191,502,2024-09-13,1,1500,Completed
2625,131,502,2024-10-09,5,1500,Completed
2626,188,501,2025-01-27,5,1500,Completed
2627,114,506,2024-07-31,5,1000,Completed
2628,115,508,2024-06-13,5,150,Completed
2629,146,505,2025-05-05,3,1000,Completed
2630,148,510,2025-03-04,2,300,Completed
2631,156,507,2024-09-18,1,1000,Completed
2632,198,509,2025-03-01,2,1000,Completed
2633,147,504,2024-09-28,2,500,Cancelled
2634,157,503,2024-10-01,5,500,Cancelled
2635,116,505,2024-01-05,5,1000,Completed
2636,177,504,2024-08-05,5,500,Completed
2637,185,506,2024-04-16,5,150,Cancelled
2638,126,505,2024-04-24,3,500,Completed
2639,107,506,2024-08-06,3,1500,Completed
2640,150,501,2024-02-23,5,500,Completed
2641,126,501,2025-03-18,3,200,Completed
2642,197,504,2024-08-29,5,500,Completed
2643,121,509,2024-11-13,2,700,Cancelled
2644,111,501,2024-04-01,5,300,Completed
2645,115,508,2025-05-14,5,300,Completed
2646,101,501,2024-11-06,5,150,Completed
2647,152,510,2024-09-29,2,500,Cancelled
2648,177,504,2025-02-19,1,500,Completed
2649,187,510,2025-05-12,3,300,Completed
2650,185,509,2024-08-15,2,1000,Completed
2651,139,510,2024-10-09,5,700,Completed
2652,109,508,2024-08-12,1,1000,Completed
2653,194,510,2024-08-14,5,1500,Cancelled
2654,184,510,2024-05-19,5,200,Completed
2655,165,505,2025-05-09,2,400,Cancelled
2656,147,507,2025-04-15,5,700,Completed
2657,172,502,2024-11-05,3,300,Completed
2658,163,501,2024-07-23,3,150,Completed
2659,191,507,2024-02-15,1,700,Cancelled
2660,132,501,2025-01-19,2,400,Completed
2661,108,506,2024-04-30,2,1500,Completed
2662,113,501,2024-09-20,3,300,Completed
2663,185,508,2025-02-09,3,200,Completed
2664,138,502,2024-02-02,3,200,Completed
2665,123,508,2024-04-06,1,700,Completed
2666,146,510,2024-01-09,1,400,Completed
2667,138,506,2024-06-10,2,200,Completed
2668,124,504,2024-03-25,3,1500,Completed
2669,174,505,2024-05-08,4,300,Completed
2670,145,508,2024-02-13,5,1500,Completed
2671,112,501,2024-04-20,3,700,Completed
2672,149,507,2024-02-11,4,300,Completed
2673,190,506,2025-01-06,2,200,Completed
2674,163,502,2025-01-29,5,1000,Completed
2675,136,507,2025-01-15,4,300,Completed
2676,123,507,2024-09-06,4,700,Completed
2677,165,504,2024-04-04,1,200,Completed
2678,198,503,2025-02-09,3,300,Completed
2679,141,506,2024-08-20,5,150,Completed
2680,197,508,2024-12-26,3,200,Completed
2681,141,508,2024-04-20,4,1000,Completed
2682,197,507,2024-04-19,1,150,Cancelled
2683,119,506,2024-01-19,3,700,Completed
2684,166,503,2025-01-03,1,200,Completed
2685,133,504,2025-01-31,5,1000,Completed
2686,179,505,2024-02-07,4,400,Completed
2687,200,506,2024-04-17,4,200,Completed
2688,138,507,2025-02-02,1,1500,Cancelled
2689,174,502,2024-05-06,4,150,Completed
2690,106,506,2024-12-31,4,400,Completed
2691,156,506,2024-06-14,4,500,Completed
2692,156,508,2025-02-04,5,1500,Cancelled
2693,130,502,2024-11-11,3,300,Completed
2694,175,508,2024-11-21,1,1000,Cancelled
2695,188,501,2025-02-10,5,700,Completed
2696,131,504,2024-03-30,3,1000,Completed
2697,131,506,2024-05-28,3,150,Completed
2698,178,507,2024-04-30,4,400,Completed
2699,136,504,2024-08-05,3,400,Completed
2700,155,510,2024-10-03,2,1000,Completed
2701,175,510,2024-07-31,1,500,Completed
2702,198,508,2024-07-31,1,1500,Completed
2703,110,510,2024-10-26,2,500,Completed
2704,159,504,2024-09-23,2,700,Cancelled
2705,106,505,2024-02-04,3,150,Completed
2706,190,504,2025-03-14,3,300,Cancelled
2707,179,503,2024-11-19,1,200,Completed
2708,144,501,2024-03-08,1,700,Completed
2709,157,509,2024-06-28,5,150,Completed
2710,177,508,2024-01-09,1,150,Completed
2711,110,504,2024-07-14,1,700,Cancelled
2712,189,507,2024-01-19,5,500,Cancelled
2713,196,509,2024-09-06,5,1000,Completed
2714,121,503,2024-11-13,5,300,Completed
2715,131,501,2024-10-03,3,1000,Completed
2716,157,510,2025-03-29,2,150,Completed
2717,117,508,2024-12-19,4,1500,Completed
2718,122,505,2025-01-10,5,200,Completed
2719,185,502,2024-01-20,2,200,Completed
2720,108,510,2024-01-05,2,200,Completed
2721,108,505,2024-06-22,2,400,Completed
2722,139,506,2024-03-05,3,400,Completed
2723,146,509,2025-03-11,4,150,Cancelled
2724,109,504,2024-07-19,1,1000,Cancelled
2725,163,505,2025-04-25,3,150,Cancelled
2726,178,503,2025-03-27,5,700,Completed
2727,138,505,2025-03-12,4,700,Completed
2728,111,510,2025-05-11,3,200,Completed
2729,178,501,2025-01-14,3,1000,Completed
2730,120,505,2024-08-26,2,500,Completed
2731,106,503,2024-11-17,1,300,Completed
2732,164,503,2024-02-20,5,200,Completed
2733,136,507,2024-02-06,1,150,Completed
2734,124,502,2025-03-26,3,150,Completed
2735,147,502,2024-06-07,5,1500,Completed
2736,112,509,2024-01-12,1,500,Completed
2737,153,503,2024-07-28,2,700,Completed
2738,200,510,2024-03-06,1,500,Completed
2739,134,503,2024-02-27,5,400,Completed
2740,173,503,2024-06-24,2,500,Completed
2741,167,502,2024-10-10,5,1000,Completed
2742,161,501,2024-12-30,1,200,Completed
2743,163,509,2024-01-08,1,700,Completed
2744,128,501,2024-08-24,2,150,Cancelled
2745,190,505,2024-01-16,3,1000,Completed
2746,105,501,2024-10-28,3,200,Completed
2747,106,507,2024-01-14,1,300,Completed
2748,121,504,2024-03-26,5,200,Completed
2749,146,506,2025-04-10,1,500,Cancelled
2750,191,504,2024-09-01,3,200,Completed
2751,156,502,2024-07-31,2,150,Completed
2752,161,503,2024-10-18,3,400,Cancelled
2753,165,505,2024-09-09,5,500,Completed
2754,123,507,2024-10-06,5,150,Cancelled
2755,134,510,2025-02-22,1,300,Completed
2756,179,508,2024-09-19,5,200,Cancelled
2757,195,503,2024-12-08,1,700,Completed
2758,156,503,2024-06-04,5,1000,Completed
2759,177,505,2024-08-30,3,300,Completed
2760,171,503,2025-01-28,3,200,Completed
2761,180,510,2024-08-24,4,1500,Completed
2762,175,505,2024-07-26,2,400,Completed
2763,113,509,2024-03-30,3,500,Completed
2764,199,504,2024-10-21,1,300,Completed
2765,166,505,2024-06-19,1,700,Completed
2766,185,505,2024-03-21,2,1500,Completed
2767,177,509,2024-05-19,1,500,Completed
2768,189,502,2025-05-15,3,200,Completed
2769,103,510,2025-02-09,4,400,Completed
2770,170,509,2024-05-22,5,400,Completed
2771,191,501,2024-06-08,4,1000,Completed
2772,149,501,2025-04-07,2,300,Completed
2773,174,503,2024-04-03,2,500,Completed
2774,121,504,2024-05-09,2,300,Completed
2775,121,503,2025-01-27,3,200,Completed
2776,186,503,2024-08-06,5,700,Completed
2777,122,505,2024-11-14,1,400,Completed
2778,143,502,2024-01-31,4,500,Completed
2779,125,501,2024-10-25,4,300,Completed
2780,193,506,2024-08-24,2,1000,Completed
2781,137,501,2024-05-15,1,400,Cancelled
2782,144,505,2024-07-09,1,200,Completed
2783,117,509,2024-03-01,1,700,Completed
2784,197,501,2025-03-19,5,300,Completed
2785,132,505,2024-03-25,1,700,Completed
2786,197,509,2024-06-25,5,700,Completed
2787,174,508,2024-05-11,2,200,Completed
2788,194,509,2024-12-20,3,1500,Cancelled
2789,138,507,2024-08-02,2,500,Cancelled
2790,106,506,2025-02-20,5,500,Completed
2791,164,505,2025-02-16,2,400,Completed
2792,146,510,2024-05-20,4,300,Completed
2793,123,504,2025-01-18,2,700,Cancelled
2794,102,504,2024-02-07,3,400,Completed
2795,200,508,2025-04-16,4,300,Completed
2796,117,506,2024-01-17,1,700,Completed
2797,135,509,2024-11-28,2,1000,Completed
2798,114,504,2024-06-07,1,1000,Cancelled
2799,141,504,2025-01-12,5,150,Completed
2800,117,502,2024-08-17,4,1000,Completed
2801,101,506,2024-02-25,4,200,Completed
2802,135,509,2025-01-05,1,1000,Cancelled
2803,106,507,2024-12-31,1,150,Completed
2804,156,501,2024-07-17,1,300,Completed
2805,179,508,2024-06-26,3,1500,Completed
2806,125,508,2024-05-13,3,500,Completed
2807,125,503,2024-06-15,3,1000,Completed
2808,127,509,2025-01-07,4,150,Completed
2809,128,507,2024-02-18,1,400,Cancelled
2810,129,502,2024-04-17,4,400,Completed
2811,155,508,2024-11-20,2,400,Completed
2812,158,501,2025-02-04,1,700,Completed
2813,127,501,2024-10-22,2,400,Cancelled
2814,126,501,2025-03-09,1,400,Completed
2815,156,510,2024-11-21,3,1000,Completed
2816,109,502,2025-03-15,5,700,Completed
2817,182,509,2024-07-27,2,150,Completed
2818,102,510,2024-10-19,3,400,Completed
2819,193,506,2024-09-14,4,700,Cancelled
2820,103,507,2024-04-20,4,400,Completed
2821,130,505,2024-04-13,3,200,Completed
2822,196,508,2024-07-07,2,300,Completed
2823,186,503,2024-04-07,1,1500,Completed
2824,184,503,2025-04-29,5,400,Completed
2825,147,501,2024-07-06,1,200,Completed
2826,188,507,2025-04-15,1,1500,Completed
2827,162,502,2024-07-27,5,1500,Completed
2828,137,502,2025-03-27,1,500,Completed
2829,174,502,2024-10-08,1,700,Completed
2830,150,502,2024-03-29,3,150,Completed
2831,152,504,2024-05-20,1,150,Completed
2832,122,502,2024-08-25,1,150,Cancelled
2833,195,501,2024-04-01,2,150,Completed
2834,174,504,2024-11-25,1,1000,Completed
2835,135,501,2024-01-29,2,200,Cancelled
2836,170,502,2025-05-01,3,500,Completed
2837,104,503,2024-11-17,5,150,Cancelled
2838,105,507,2024-01-29,3,1500,Completed
2839,105,508,2024-02-12,2,300,Completed
2840,101,510,2024-12-15,4,700,Completed
2841,143,505,2024-04-19,1,700,Cancelled
2842,196,503,2025-04-10,4,1500,Completed
2843,177,503,2024-08-09,1,1500,Completed
2844,101,504,2024-01-08,3,700,Completed
2845,145,508,2025-01-27,5,300,Cancelled
2846,164,507,2024-02-07,5,300,Completed
2847,111,503,2025-02-13,5,500,Completed
2848,186,510,2024-12-04,2,700,Completed
2849,182,508,2024-10-28,5,700,Completed
2850,198,507,2024-04-09,4,700,Completed
2851,182,507,2024-01-06,4,200,Completed
2852,102,504,2024-08-12,2,400,Completed
2853,191,503,2024-08-02,4,1500,Completed
2854,130,507,2024-05-08,4,300,Completed
2855,178,501,2024-12-12,4,300,Completed
2856,146,505,2024-05-29,5,700,Completed
2857,156,505,2024-01-19,5,150,Completed
2858,183,502,2024-08-15,2,700,Completed
2859,132,509,2024-08-15,4,1500,Completed
2860,106,503,2024-08-01,3,700,Completed
2861,110,507,2024-05-04,4,1000,Cancelled
2862,176,504,2024-08-23,3,300,Cancelled
2863,191,506,2024-03-14,3,1500,Completed
2864,200,506,2024-06-18,5,1500,Cancelled
2865,134,509,2024-03-07,1,300,Completed
2866,170,505,2025-04-09,3,1000,Completed
2867,179,503,2024-07-13,5,400,Completed
2868,118,501,2024-09-21,5,1000,Completed
2869,160,510,2024-11-20,5,1000,Cancelled
2870,133,502,2024-05-16,5,700,Completed
2871,129,504,2024-02-19,4,1000,Completed
2872,159,507,2025-03-31,4,1000,Completed
2873,193,506,2024-12-05,2,400,Completed
2874,152,507,2024-05-22,2,300,Completed
2875,102,501,2025-01-13,4,200,Completed
2876,165,505,2024-03-31,4,1500,Completed
2877,194,507,2024-01-03,5,1500,Completed
2878,192,508,2024-10-13,3,400,Completed
2879,189,510,2025-03-25,2,1000,Completed
2880,154,509,2024-01-07,1,300,Completed
2881,168,509,2024-04-11,1,200,Completed
2882,166,504,2025-04-15,5,150,Completed
2883,101,501,2024-07-06,1,500,Completed
2884,137,502,2025-04-25,3,150,Completed
2885,113,509,2024-04-29,5,400,Completed
2886,105,509,2025-04-05,3,1500,Completed
2887,186,503,2024-07-29,5,500,Completed
2888,122,506,2024-06-04,3,700,Completed
2889,104,507,2024-06-08,3,400,Completed
2890,172,507,2025-04-19,4,150,Cancelled
2891,159,509,2025-04-25,1,200,Completed
2892,180,502,2024-10-11,4,500,Cancelled
2893,186,508,2025-04-05,2,150,Completed
2894,183,508,2024-09-15,5,300,Completed
2895,109,508,2024-01-07,3,150,Completed
2896,106,508,2024-12-26,2,200,Completed
2897,196,510,2025-04-08,3,1500,Completed
2898,161,509,2024-08-04,4,300,Cancelled
2899,149,503,2024-07-14,3,700,Completed
2900,187,504,2024-07-21,5,1500,Cancelled
2901,133,501,2024-11-21,1,200,Completed
2902,145,509,2024-04-11,2,200,Completed
2903,186,507,2024-09-13,1,1500,Completed
2904,119,501,2024-07-10,1,500,Completed
2905,110,505,2024-06-16,3,400,Completed
2906,197,508,2025-03-05,4,1500,Completed
2907,163,510,2024-08-24,1,700,Cancelled
2908,146,506,2024-10-24,3,1000,Completed
2909,187,509,2024-08-02,4,150,Cancelled
2910,111,507,2025-03-09,5,1500,Completed
2911,141,504,2024-04-13,3,400,Completed
2912,111,506,2024-07-01,3,700,Cancelled
2913,119,502,2024-07-14,2,1000,Completed
2914,149,506,2024-02-27,5,200,Completed
2915,180,503,2024-10-14,5,400,Completed
2916,116,509,2024-02-10,5,1500,Completed
2917,115,510,2024-08-18,2,700,Completed
2918,124,508,2024-04-21,3,200,Completed
2919,179,503,2024-07-08,1,700,Completed
2920,116,509,2024-07-18,4,200,Completed
2921,110,502,2025-03-13,1,500,Completed
2922,163,510,2025-02-08,5,1000,Completed
2923,145,508,2025-03-08,3,700,Completed
2924,161,504,2024-07-18,3,400,Completed
2925,157,503,2024-05-11,5,150,Completed
2926,141,510,2024-02-28,1,700,Completed
2927,112,504,2024-12-27,5,1500,Completed
2928,181,505,2024-02-02,4,300,Completed
2929,107,501,2024-04-27,2,500,Completed
2930,137,510,2025-04-25,3,500,Cancelled
2931,188,506,2024-07-26,1,400,Completed
2932,147,502,2024-01-27,4,1000,Cancelled
2933,159,509,2025-02-26,4,700,Completed
2934,123,508,2024-03-16,4,500,Completed
2935,199,510,2024-05-10,3,150,Completed
2936,143,510,2024-03-23,2,150,Completed
2937,191,506,2025-03-28,2,400,Cancelled
2938,121,510,2025-05-14,1,200,Completed
2939,122,504,2024-06-27,2,200,Completed
2940,198,504,2025-03-23,2,500,Completed
2941,179,510,2024-10-27,3,150,Cancelled
2942,122,506,2024-03-22,1,1500,Cancelled
2943,154,508,2025-02-21,3,1000,Completed
2944,149,502,2024-07-30,1,1500,Completed
2945,156,502,2025-03-02,4,200,Completed
2946,116,509,2025-04-29,2,500,Completed
2947,107,508,2025-03-10,3,150,Completed
2948,152,508,2025-03-01,1,1000,Completed
2949,174,507,2024-11-05,2,150,Completed
2950,117,506,2024-12-21,1,150,Completed
2951,118,506,2024-01-27,4,200,Completed
2952,133,509,2024-04-22,4,400,Completed
2953,180,509,2024-12-29,1,150,Completed
2954,129,509,2025-01-02,5,150,Cancelled
2955,118,502,2024-08-29,3,500,Completed
2956,106,504,2025-04-13,3,400,Completed
2957,107,507,2024-07-18,5,300,Cancelled
2958,170,510,2024-07-08,1,1000,Completed
2959,101,507,2024-01-29,4,1000,Completed
2960,104,505,2025-01-09,3,300,Completed
2961,124,503,2024-02-21,5,700,Completed
2962,180,507,2024-04-21,5,150,Completed
2963,175,501,2024-11-25,1,400,Cancelled
2964,196,502,2025-02-15,2,1000,Completed
2965,134,505,2025-03-16,3,400,Completed
2966,113,503,2025-01-17,2,400,Completed
2967,161,504,2025-01-11,3,700,Completed
2968,144,505,2025-01-20,3,500,Completed
2969,163,504,2025-01-02,3,400,Completed
2970,129,510,2024-09-27,4,500,Cancelled
2971,136,503,2024-11-11,5,500,Completed
2972,106,503,2024-02-04,2,400,Completed
2973,129,504,2024-10-26,5,200,Completed
2974,173,502,2024-07-02,1,1000,Completed
2975,106,505,2025-04-29,2,200,Completed
2976,189,503,2024-10-27,3,500,Cancelled
2977,167,505,2024-08-09,3,200,Completed
2978,114,505,2024-11-10,2,500,Completed
2979,126,509,2024-03-10,3,400,Completed
2980,186,506,2024-09-14,2,500,Cancelled
2981,182,510,2024-03-15,4,500,Completed
2982,185,503,2024-05-10,3,150,Completed
2983,172,507,2024-06-29,2,500,Completed
2984,136,505,2025-03-04,1,150,Completed
2985,142,510,2024-04-05,3,1500,Completed
2986,173,504,2025-01-12,1,1500,Cancelled
2987,155,509,2025-04-16,5,500,Completed
2988,153,504,2024-08-05,1,400,Completed
2989,181,503,2024-10-14,2,150,Completed
2990,123,501,2024-11-15,5,200,Completed
2991,159,503,2024-11-24,3,1000,Cancelled
2992,117,501,2024-02-29,5,200,Completed
2993,195,504,2024-08-09,1,200,Completed
2994,164,510,2025-02-18,4,700,Completed
2995,165,502,2024-04-30,1,400,Cancelled
2996,115,502,2024-09-29,1,1500,Completed
2997,171,509,2024-12-14,4,1500,Completed
2998,175,510,2025-01-19,4,150,Cancelled
2999,167,506,2024-05-19,2,1000,Completed
3000,140,503,2024-05-27,4,700,Completed
3001,139,509,2024-08-31,1,150,Cancelled
3002,168,508,2024-06-09,1,300,Completed
3003,192,504,2024-02-09,5,150,Completed
3004,111,506,2025-01-04,3,1000,Completed
3005,160,504,2024-02-09,2,1500,Completed
3006,184,510,2024-08-14,2,400,Cancelled
3007,108,503,2025-04-15,4,500,Cancelled
3008,118,501,2024-04-05,4,700,Completed
3009,131,509,2024-10-19,4,400,Completed
3010,145,506,2024-06-04,5,500,Completed
3011,174,503,2024-12-19,4,1500,Completed
3012,196,501,2024-11-06,4,400,Completed
3013,174,505,2024-07-08,1,200,Completed
3014,195,504,2024-10-13,1,200,Completed
3015,110,507,2024-01-14,2,1000,Completed
3016,124,506,2024-01-18,3,150,Cancelled
3017,120,505,2024-02-14,5,700,Completed
3018,164,501,2025-03-07,3,150,Cancelled
3019,148,501,2024-07-13,3,200,Completed
3020,148,506,2024-09-08,1,200,Cancelled
3021,186,507,2024-02-15,2,1500,Completed
3022,165,504,2024-12-03,3,300,Cancelled
3023,119,505,2025-03-20,5,1500,Completed
3024,121,501,2024-09-12,4,150,Cancelled
3025,185,510,2024-03-29,4,300,Completed
3026,108,501,2024-04-27,4,200,Completed
3027,176,509,2024-10-14,4,1500,Completed
3028,105,509,2025-04-18,1,500,Completed
3029,193,509,2024-08-01,5,150,Completed
3030,163,504,2024-11-07,5,700,Completed
3031,105,508,2024-05-17,4,700,Completed
3032,128,508,2024-07-28,3,500,Completed
3033,115,505,2024-06-17,3,150,Completed
3034,180,503,2024-01-26,1,700,Completed
3035,116,501,2025-04-07,3,1500,Completed
3036,191,505,2024-12-28,2,400,Completed
3037,105,508,2024-05-13,1,200,Completed
3038,145,510,2024-08-05,4,1500,Completed
3039,158,505,2024-10-07,2,500,Completed
3040,160,508,2024-03-21,3,200,Completed
3041,165,509,2025-01-30,2,400,Completed
3042,110,508,2024-11-25,2,700,Completed
3043,128,505,2024-02-27,1,1000,Completed
3044,180,501,2024-01-02,4,400,Completed
3045,171,503,2025-01-23,2,1500,Completed
3046,175,506,2024-04-04,1,500,Completed
3047,188,503,2025-02-26,4,400,Completed
3048,154,508,2024-12-20,2,500,Completed
3049,184,505,2025-05-06,3,200,Completed
3050,183,503,2024-05-09,4,1500,Completed
3051,174,507,2024-03-02,4,500,Completed
3052,142,504,2024-07-02,1,1500,Completed
3053,142,505,2025-03-21,5,700,Completed
3054,189,501,2024-02-03,1,1500,Completed
3055,163,503,2024-03-18,3,500,Cancelled
3056,142,507,2024-03-09,2,500,Completed
3057,112,509,2024-09-06,1,700,Completed
3058,191,510,2025-01-11,3,700,Completed
3059,151,507,2024-03-20,3,300,Completed
3060,164,510,2024-05-29,4,1500,Completed
3061,125,504,2024-11-14,1,400,Completed
3062,183,501,2024-09-16,2,700,Cancelled
3063,105,506,2025-01-24,3,1000,Completed
3064,126,510,2025-02-03,4,700,Completed
3065,105,503,2024-02-09,2,500,Completed
3066,191,502,2024-09-11,5,200,Completed
3067,131,507,2024-03-08,2,500,Completed
3068,157,508,2024-04-10,2,1500,Completed
3069,103,505,2024-07-05,3,150,Completed
3070,184,509,2024-04-01,1,1000,Completed
3071,123,509,2024-09-18,4,1000,Cancelled
3072,199,507,2024-09-01,4,150,Completed
3073,178,502,2024-12-24,1,1000,Completed
3074,134,509,2024-10-10,2,700,Completed
3075,127,507,2024-05-12,1,150,Cancelled
3076,147,505,2025-04-21,2,500,Completed
3077,117,505,2024-08-03,3,150,Completed
3078,147,506,2024-09-22,5,200,Completed
3079,117,510,2024-08-03,2,300,Completed
3080,114,509,2025-03-06,1,200,Completed
3081,138,508,2025-04-03,5,200,Completed
3082,173,506,2024-07-12,4,500,Completed
3083,161,505,2024-05-18,5,400,Completed
3084,185,507,2024-07-17,1,1500,Completed
3085,186,505,2024-08-04,4,400,Completed
3086,139,504,2025-02-17,3,1500,Completed
3087,195,507,2024-08-29,1,400,Completed
3088,198,508,2024-05-17,1,1000,Completed
3089,167,509,2024-08-20,5,200,Completed
3090,182,505,2024-12-20,4,1500,Completed
3091,198,504,2025-01-25,5,700,Completed
3092,101,510,2024-03-06,2,700,Completed
3093,123,510,2024-12-27,3,200,Completed
3094,165,506,2024-11-18,3,500,Completed
3095,119,502,2024-05-14,5,500,Completed
3096,166,506,2024-02-27,4,1500,Cancelled
3097,172,503,2024-08-20,3,1000,Completed
3098,174,510,2025-01-31,2,700,Cancelled
3099,183,507,2024-08-28,4,500,Completed
3100,176,502,2024-08-03,2,700,Completed
3101,138,508,2024-05-13,1,1500,Completed
3102,150,501,2024-07-12,5,700,Completed
3103,136,509,2024-10-18,3,1000,Cancelled
3104,151,501,2025-01-06,1,500,Completed
3105,106,507,2025-01-31,5,1000,Cancelled
3106,110,503,2025-02-23,4,400,Completed
3107,178,503,2024-03-08,2,150,Completed
3108,185,510,2025-01-17,1,200,Completed
3109,164,507,2024-01-10,2,1000,Completed
3110,196,502,2024-05-18,5,700,Cancelled
3111,145,504,2025-02-09,5,1500,Completed
3112,166,508,2025-01-10,2,700,Cancelled
3113,115,506,2024-06-25,2,300,Completed
3114,182,505,2024-09-06,1,400,Cancelled
3115,118,502,2024-12-31,5,700,Completed
3116,190,510,2024-12-06,3,400,Completed
3117,190,507,2024-06-03,5,700,Completed
3118,145,509,2024-12-11,3,1500,Completed
3119,128,507,2025-03-02,1,300,Completed
3120,141,509,2024-06-11,5,300,Completed
3121,116,505,2024-03-07,5,1500,Completed
3122,172,505,2025-04-03,5,200,Cancelled
3123,134,508,2024-06-30,1,400,Completed
3124,188,506,2024-07-10,4,300,Completed
3125,119,502,2024-08-15,5,200,Completed
3126,180,509,2024-10-06,3,200,Cancelled
3127,151,507,2024-10-24,1,1500,Completed
3128,194,510,2024-03-18,4,1000,Completed
3129,147,501,2024-02-04,4,1000,Completed
3130,162,501,2024-04-19,5,1500,Completed
3131,113,509,2025-04-15,3,400,Completed
3132,200,509,2024-11-21,5,150,Completed
3133,165,506,2024-11-07,5,500,Completed
3134,168,506,2024-07-18,5,400,Completed
3135,150,505,2025-01-21,1,200,Completed
3136,133,509,2024-06-01,1,1500,Completed
3137,149,503,2024-04-13,3,700,Completed
3138,125,507,2025-05-01,3,400,Completed
3139,121,506,2024-01-13,4,700,Completed
3140,132,503,2025-03-19,4,150,Cancelled
3141,136,501,2024-02-19,5,300,Completed
3142,103,503,2024-03-09,1,500,Cancelled
3143,176,504,2024-07-30,1,400,Completed
3144,180,506,2025-03-15,3,200,Completed
3145,154,508,2025-03-01,1,400,Completed
3146,187,501,2024-01-17,3,300,Completed
3147,176,504,2024-01-16,5,1000,Completed
3148,150,504,2024-08-16,5,400,Completed
3149,103,508,2025-03-19,3,150,Completed
3150,125,503,2024-02-01,1,150,Completed
3151,159,503,2024-12-11,5,150,Completed
3152,174,502,2024-09-17,4,500,Completed
3153,157,503,2025-02-28,4,1000,Completed
3154,141,510,2025-02-26,5,300,Cancelled
3155,198,508,2024-11-25,2,1500,Completed
3156,135,506,2024-02-14,5,300,Completed
3157,113,507,2024-12-21,5,150,Cancelled
3158,141,501,2025-01-17,2,1500,Completed
3159,116,506,2024-06-29,5,1500,Completed
3160,171,502,2024-10-09,2,1000,Cancelled
3161,142,503,2024-07-27,3,150,Cancelled
3162,174,508,2025-04-06,2,700,Completed
3163,107,505,2024-05-10,5,150,Completed
3164,140,503,2024-09-02,3,300,Completed
3165,193,502,2024-09-28,5,1000,Cancelled
3166,111,502,2024-05-09,3,150,Cancelled
3167,131,505,2025-04-30,3,1500,Completed
3168,105,508,2024-10-28,1,300,Cancelled
3169,157,509,2025-02-24,4,200,Completed
3170,115,503,2024-02-20,2,150,Completed
3171,121,509,2024-12-01,4,1500,Completed
3172,166,507,2024-04-23,1,700,Completed
3173,134,508,2025-05-09,1,1500,Completed
3174,184,501,2024-04-24,3,300,Completed
3175,116,501,2025-02-10,1,300,Completed
3176,188,509,2025-01-04,2,200,Cancelled
3177,174,501,2025-04-23,5,400,Cancelled
3178,121,503,2025-01-19,1,500,Completed
3179,187,503,2024-11-27,2,400,Cancelled
3180,141,506,2025-05-06,4,1500,Completed
3181,106,509,2024-09-10,1,500,Completed
3182,177,501,2024-08-23,5,500,Completed
3183,148,502,2025-01-15,4,1500,Cancelled
3184,133,503,2024-10-03,4,400,Completed
3185,179,505,2024-11-01,2,1500,Completed
3186,166,503,2025-04-15,1,400,Completed
3187,155,508,2025-01-11,1,1000,Completed
3188,162,509,2025-01-21,4,400,Completed
3189,109,502,2024-01-21,4,1000,Cancelled
3190,118,501,2024-03-17,1,500,Completed
3191,125,510,2024-10-02,1,150,Completed
3192,151,505,2025-04-05,4,500,Completed
3193,143,504,2024-05-20,2,200,Completed
3194,173,503,2025-04-04,5,1000,Completed
3195,103,505,2024-07-31,5,500,Completed
3196,126,509,2025-01-14,4,700,Completed
3197,152,508,2024-08-05,4,700,Cancelled
3198,110,508,2024-04-02,4,700,Completed
3199,142,501,2024-04-01,1,500,Completed
3200,195,502,2024-11-20,4,1500,Completed
3201,166,507,2024-06-10,2,500,Completed
